Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb Incent (Lei 12431);Escritura Padronizada;Resgate Antecipado
BRLA15;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'001;'005;ND;Excluído;;SEP/GER/DEB - 91/032;18/9/1991;;;1/9/1991;01/11/1993;VENCIMENTO;;1/11/1991;-;-;AGE;29/08/1991;;;Nominativa;Subordinada;Simples;29400;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 13,80 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA16;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'001;'006;ND;Excluído;;SEP/GER/DEB - 92/019;31/7/1992;;;1/7/1992;01/10/1994;VENCIMENTO;;1/10/1992;-;-;AGE;09/07/1992;;;Nominativa;Subordinada;Simples;40000;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 15,50 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;APORTE DTVM LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA17;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'001;'007;ND;Excluído;BRBBLSDBS036;SEP/GER/DEB - 94/064;30/12/1994;;;1/12/1994;01/03/1997;VENCIMENTO;;1/12/1994;-;-;AGE;21/11/1994;;;Nominativa;Subordinada;Simples;80000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 3,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA18;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'001;'008;Não;Excluído;BRBDLSDBS040;CVM/SRE/DEB-2001/084;12/12/2001;;;1/9/2001;01/09/2008;VENCIMENTO;03/09/2008;1/9/2001;14/12/2001;-;AGE;10/10/2001;RCA;10/12/2001;Escritural;Subordinada;Simples;300000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;2/9/2008;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;0;-;-;-;-;0,7500;252;6;MES;01/03/2002;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA19;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'UNI;'009;Não;Excluído;BRBDLSDBS065;CVM/SRE/DEB-2002/036;19/9/2002;;;1/6/2002;01/06/2012;VENCIMENTO;05/06/2012;1/6/2002;23/9/2002;-;RCA;16/05/2002;   ;;Escritural;Subordinada;Simples;1200000;0;0;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;1/6/2002;DI;Integrante de Juros;Não Padrão - SND;00;DU;   ;100,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;SIMPLIFIC PAVARINI DTVM LTDA;BANCO BRADESCO S/A;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA24;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'002;'004;ND;Excluído;;SEP/GER/DEB - 90/064;17/12/1990;;;1/10/1990;01/11/1992;VENCIMENTO;;1/10/1990;-;-;AGE;28/09/1990;;;Nominativa;Subordinada;Simples;15000;0,;0,;0;0;0;0;0;0;0;0;Cr$;100000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 23,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;BANCO ANTONIO DE QUEIROZ S/A;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA25;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'002;'005;ND;Excluído;;SEP/GER/DEB - 91/033;18/9/1991;;;1/9/1991;01/11/1994;VENCIMENTO;;1/11/1991;-;-;AGE;29/08/1991;;;Nominativa;Subordinada;Simples;8400;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 16,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA26;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'002;'006;ND;Excluído;;SEP/GER/DEB - 92/025;9/12/1992;;;1/7/1992;01/02/1995;VENCIMENTO;;1/2/1993;-;-;AGE;09/07/1992;;;Nominativa;Subordinada;Simples;90000;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 13,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;APORTE DTVM LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA27;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'002;'007;ND;Excluído;BRBBLSDBS044;SEP/GER/DEB - 95/028;30/5/1995;;;1/12/1994;01/08/1997;VENCIMENTO;;1/12/1994;-;-;AGE;21/11/1994;;;Nominativa;Subordinada;Simples;120000;0,;0,;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 5,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA28;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'002;'008;Não;Excluído;BRBDLSDBS057;CVM/SRE/DEB-2001/085;12/12/2001;;;1/11/2001;01/11/2008;VENCIMENTO;05/11/2008;1/11/2001;14/12/2001;-;AGE;10/10/2001;RCA;10/12/2001;Escritural;Subordinada;Simples;300000;0;0;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;4/11/2008;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;0;-;-;-;-;0,7500;252;6;MES;01/05/2002;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA34;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'003;'004;ND;Excluído;;SEP/GER/DEB - 91/027;15/8/1991;;;1/10/1990;01/12/1992;VENCIMENTO;;1/10/1991;-;-;AGE;28/09/1990;;;Nominativa;Subordinada;Simples;15000;0,;0,;0;0;0;0;0;0;0;0;Cr$;100000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 16,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;BANCO ANTONIO DE QUEIROZ S/A;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA35;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'003;'005;ND;Excluído;;SEP/GER/DEB - 91/034;18/9/1991;;;1/9/1991;01/11/1996;VENCIMENTO;01/09/1994;1/11/1991;-;-;AGE;29/08/1991;;;Nominativa;Subordinada;Simples;4200;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 17,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;SLW CVC LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA36;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'003;'006;ND;Excluído;BRBBLSDBS010;SEP/GER/DEB - 93/029;26/8/1993;;;1/7/1992;01/10/1995;VENCIMENTO;;1/2/1993;-;-;AGE;09/07/1992;;;Nominativa;Subordinada;Simples;120000;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 1,80 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;APORTE DTVM LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRLA46;BRADESCO LEASING S/A - ARRENDAMENTO MERCANTIL;'004;'006;ND;Excluído;BRBBLSDBS028;SEP/GER/DEB - 93/098;25/10/1993;;;1/7/1992;01/01/1996;VENCIMENTO;;1/1/1994;-;-;AGE;09/07/1992;;;Nominativa;Subordinada;Simples;100000;0,;0,;0;0;0;0;0;0;0;0;Cr$;1000000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 5,00 %  aa - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;APORTE DTVM LTDA;;BANCO BRADESCO S/A; 47509120000182;N; n ;
BRML11;BR MALLS PARTICIPACOES S/A;'001;'001;Não;Excluído;BRBRMLDBS001;CVM/SRE/DEB-2007/025;26/7/2007;;;15/7/2007;15/07/2014;VENCIMENTO;;15/7/2007;-;-;RCA;04/07/2007;RCA;23/07/2007;Escritural;Quirografária;Simples;5000;0;0;0;0;1987;0;0,;0;0,;0;R$;10000,000000;R$;2500,000000;15/7/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;25,0000;12;MES;15/7/2011;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,5000;252;6;MES;15/01/2008;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;;ITAU UNIBANCO S/A;BANCO BTG PACTUAL S/A; 06977745000191;N; n ;
BRML12;BR MALLS PARTICIPACOES S/A;'001;'002;ND;Registrado;BRBRMLDBS027;CVM/SRE/DEB/2012/002;9/2/2012;;;15/2/2012;15/02/2017; - - - - - - ;;15/2/2012;-;-;RCA;08/12/2011;;;Escritural;Quirografária;Simples;16575;0;0;16575;0;0;0;0,;0;0,;0;R$;10000,000000;R$;5000,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;50,0000;12;MES;15/2/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,9400;252;6;MES;15/08/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO BTG PACTUAL S/A; 06977745000191;N; n ;
BRML13;BR MALLS PARTICIPACOES S/A;'ÚNI;'003;ND;Registrado;BRBRMLDBS043;DISPENSA ICVM 476/09;14/12/2012;;;17/12/2012;17/01/2024; - - - - - - ;;-;-;-;RCA;10/12/2012;;;Escritural;Quirografária;Simples;420;0;0;364;0;0;0;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;PÓS;Integrante de Juros;Não Padrão - SND;;-;   ;0,00;0,000;-;-;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;DEUTSCHE BANK S/A - BANCO ALEMAO; 06977745000191;S; n ;
BRML14;BR MALLS PARTICIPACOES S/A;'ÚNI;'004;ND;Excluído;BRBRMLDBS050;CVM/SRE/DEB/2013/016;26/4/2013;;;26/4/2013;26/04/2016;VENCIMENTO;;26/4/2013;29/4/2013;-;RCA;12/03/2013;;;Escritural;Quirografária;Simples;40000;0,;0,;0;0;40000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;26/4/2016;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;0,6200;252;6;MES;26/10/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 06977745000191;N; n ;
BRML21;BR MALLS PARTICIPACOES S/A;'002;'001;Não;Excluído;BRBRMLDBS019;CVM/SRE/DEB-2007/026;26/7/2007;;;15/7/2007;15/07/2016;VENCIMENTO;;15/7/2007;-;-;RCA;04/07/2007;RCA;23/07/2007;Escritural;Quirografária;Simples;27000;0;2000;0;0;27000;0;0,;0;0,;0;R$;10000,000000;R$;4393,892395;15/7/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;25,0000;12;MES;15/7/2013;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;7,9000;252;12;MES;15/07/2008;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SIMPLIFIC PAVARINI DTVM LTDA;ITAU UNIBANCO S/A;BANCO BTG PACTUAL S/A; 06977745000191;N; n ;
BRML22;BR MALLS PARTICIPACOES S/A;'002;'002;ND;Registrado;BRBRMLDBS035;CVM/SRE/DEB/2012/003;9/2/2012;;;15/2/2012;15/02/2019; - - - - - - ;;15/2/2012;-;-;RCA;08/12/2011;;;Escritural;Quirografária;Simples;23925;0;0;23925;0;0;0;0,;0;0,;0;R$;10000,000000;R$;13716,037100;21/7/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;50,0000;12;MES;15/2/2018;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;6,4000;252;12;MES;15/02/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO BTG PACTUAL S/A; 06977745000191;N; n ;
BROK15;BROOKFIELD INCORPORACOES S/A;'ÚNI;'005;ND;Excluído;BRBISADBS091;DISPENSA ICVM 476/09;26/2/2015;;;24/2/2015;24/02/2018;RESGATE TOTAL ANTECIPADO;;27/2/2015;27/2/2015;-;RCA;06/02/2015;;;Escritural;Real;Simples;50000;0,;0,;0;0;50000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;25/6/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;33,3300;6;MES;24/2/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,5000;252;6;MES;24/08/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 07700557000184;N; n ;
BRPP12;BR PROPERTIES SA;'ÚNI;'002;ND;Excluído;BRBRPRDBS027;DISPENSA ICVM 476/09;11/12/2012;;;10/12/2012;10/12/2014;RESGATE TOTAL ANTECIPADO;;10/12/2012;-;-;RCA;08/11/2012;;;Escritural;Quirografária;Simples;50000;0,;0,;0;0;50000;0;0,;0;0,;0;R$;10000,000000;R$;10000,000000;16/9/2014;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;-;-;-;-;-;-;0,6400;252;6;MES;10/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 06977751000149;N; n ;
BRPP13;BR PROPERTIES SA;'ÚNI;'003;ND;Excluído;BRBRPRDBS035;DISPENSA ICVM 476/09;7/5/2013;;;23/4/2013;23/03/2016;RESGATE TOTAL ANTECIPADO;;8/5/2013;8/5/2013;-;RCA;23/04/2013;;;Escritural;Quirografária;Simples;45000;0,;0,;0;0;45000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;11/11/2014;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;0,8000;252;6;MES;23/10/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 06977751000149;N; n ;
BRPR11;BR PROPERTIES SA;'001;'001;ND;Registrado;BRBRPRDBS001;CVM/SRE/DEB/2012/019;27/7/2012;;;15/7/2012;15/07/2017; - - - - - - ;;15/7/2012;-;-;RCA;19/06/2012;;;Escritural;Real;Simples;369036;0;0;369036;0;0;0;0,;0;0,;0;R$;1000,000000;R$;500,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;50,0000;12;MES;15/7/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,0800;252;6;MES;15/01/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BCO VOTORANTIM S/A; 06977751000149;N; n ;
BRPR14;BR PROPERTIES SA;'ÚNI;'004;ND;Registrado;BRBRPRDBS043;DISPENSA ICVM 476/09;26/12/2013;;;5/12/2013;05/12/2016; - - - - - - ;;5/12/2013;27/12/2013;-;RCA;07/11/2013;RCA;10/12/2013;Escritural;Quirografária;Simples;40000;0,;0,;22267;0;0;17733;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;1,1500;252;6;MES;05/06/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BTG PACTUAL S/A; 06977751000149;N; n ;
BRPR15;BR PROPERTIES SA;'ÚNI;'005;ND;Registrado;BRBRPRDBS050;DISPENSA ICVM 476/09;10/11/2014;;;5/11/2014;05/11/2019; - - - - - - ;;11/11/2014;11/11/2014;-;RCA;29/10/2014;;;Escritural;Quirografária;Simples;50000;0,;0,;35500;0;0;14500;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;112,00;0,000;-;;;33,3300;12;MES;5/11/2017;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;05/05/2015;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BB BCO DE INVESTIMENTO S/A; 06977751000149;N; n ;
BRPR21;BR PROPERTIES SA;'002;'001;ND;Registrado;BRBRPRDBS019;CVM/SRE/DEB/2012/020;27/7/2012;;;15/7/2012;15/07/2019; - - - - - - ;;15/7/2012;-;-;RCA;19/06/2012;;;Escritural;Real;Simples;230964;0;0;230254;0;0;610;0,;0;0,;0;R$;1000,000000;R$;1348,001440;21/7/2016;IPCA;Correção Monetária;Padrão - SND;15;-;   ;0,00;0,000;-;;;50,0000;12;MES;15/7/2018;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;5,8500;252;12;MES;15/07/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BCO VOTORANTIM S/A; 06977751000149;N; n ;
BRSH11;BRASHOP S/A;'ÚNI;'001;ND;Excluído;BRBRSHDBS006;DISPENSA ICVM 476/09;20/4/2011;;;15/4/2011;15/04/2016;VENCIMENTO;;25/4/2011;-;-;AGE;25/03/2011;;;Escritural;Real;Simples;50;0,;0,;0;0;50;0;0,;0;0,;0;R$;1000000,000000;R$;17060,000000;15/4/2016;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;1,6660;1;MES;15/5/2011;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,8149;252;1;MES;15/05/2011;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 03262205000133;N; n ;
BRSP12;BRASHOP S/A;'ÚNI;'002;ND;Registrado;BRBRSHDBS014;DISPENSA ICVM 476/09;30/8/2012;;;25/5/2012;25/05/2019; - - - - - - ;;25/5/2012;-;-;AGE;04/06/2012;;;Escritural;Quirografária;Simples;10000;0,;0,;10000;0;0;0;0,;0;0,;0;R$;10000,000000;R$;5215,000000;21/7/2016;DI;Integrante de Juros;Padrão - SND;;DU;   ;100,00;0,000;-;;;4,3500;3;MES;25/11/2013;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,5000;;3;MES;25/08/2012;-;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 03262205000133;N; n ;
BRTE11;BRASNORTE TRANSMISSORA DE ENERGIA SA;'ÚNI;'001;ND;Excluído;BRBRNTDBS002;DISPENSA ICVM 476/09;8/1/2015;;;22/12/2014;22/06/2016;VENCIMENTO;;22/12/2014;9/1/2015;-;RCA;09/12/2014;AGE;17/12/2014;Escritural;Quirografária;Simples;1700;0,;0,;0;0;1700;0,;0,;0;0,;0;R$;10000,000000;R$;3333,340000;22/6/2016;DI;  - ;Padrão - SND;;-;;108,00;0,000;-;;;33,3333;6;MES;22/6/2015;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;0,0000;0,;6;MES;22/06/2015;-;Linear;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;BANCO BNP PARIBAS BRASIL S/A; 09274998000197;N; n ;
BRTO10;OI S/A;'ÚNI;'010;ND;Excluído;BROIBRDBS052;DISPENSA ICVM 476/09;27/3/2013;;;28/3/2013;28/03/2019;RESGATE TOTAL ANTECIPADO;;28/3/2013;28/3/2013;-;RCA;20/03/2013;;;Escritural;Quirografária;Simples;150000;0,;0,;0;0;150000;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;27/6/2016;DI;Integrante de Juros;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;0,7500;252;12;MES;28/03/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;BB BCO DE INVESTIMENTO S/A; 76535764000143;N; n ;
BRTO13;OI S/A;'UNI;'003;Não;Excluído;BRBRTODBS026;CVM/SRE/DEB-2002/047;19/12/2002;;;1/12/2002;01/12/2004;VENCIMENTO;;1/12/2002;20/12/2002;-;RCA;04/11/2002;   ;;Escritural;Quirografária;Simples;40000;0,;0,;0;0;0;0;0;0;0;0;R$;10000,000000;R$;10000,000000;1/12/2002;DI;Integrante de Juros;Não Padrão - SND;00;DU;000;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SIMPLIFIC PAVARINI DTVM LTDA;ITAU UNIBANCO S/A;BANCO SANTANDER BRASIL SA; 76535764000143;N; n ;
