Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:45:40																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
CNCP15    	CONCESS. DA RODOV.OSORIO PORTO ALEGRE SA - CONCEPA	'ÚNI	'005	ND	Excluído	BRCNCPDBS042	DISPENSA ICVM 476/09	20/03/2012			01/03/2012	01/09/2016	RESGATE TOTAL ANTECIPADO		01/03/2012	-	-	RCA	06/02/2012			Escritural	Real	Simples	16	0,	0,	0	0	16	0	0,	0	0,	0	R$	10.000,000000	R$	1.700,000000	12/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	6	MES	01/03/2013	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	19,500	252	6	MES	01/09/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BCO VOTORANTIM S/A	1.6546E+12	N	 n 	
CNCP16    	CONCESS. DA RODOV.OSORIO PORTO ALEGRE SA - CONCEPA	'ÚNI	'006	ND	Excluído	BRCNCPDBS059	DISPENSA ICVM 476/09	12/12/2014			24/11/2014	24/05/2016	RESGATE TOTAL ANTECIPADO		24/11/2014	12/12/2014	-	RCA	25/11/2014			Escritural	Real	Simples	210	0,	0,	0	0	210	0,	0,	0	0,	0	R$	1.000.000,000000	R$	977.000,000000	11/04/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	3	MES	24/01/2016	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	25,000	252	1	MES	24/12/2014	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BTG PACTUAL S/A	1.6546E+12	N	 n 	
CNLM11    	CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO S.A.	'001	'001	ND	Registrado	BRCNLMDBS008	DISPENSA ICVM 476/09	12/04/2016			31/03/2016	16/05/2017	 - - - - - - 		13/04/2016	13/04/2016	-	AGE	30/03/2016	RCA	30/03/2016	Escritural	Subordinada	Simples	99	0,	0,	99	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	15,000	252	0,	-	16/05/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	7.68264E+12	N	 n 	
CNLM21    	CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO S.A.	'002	'001	ND	Registrado	BRCNLMDBS016	DISPENSA ICVM 476/09	12/04/2016			31/03/2016	16/05/2017	 - - - - - - 		13/04/2016	13/04/2016	-	AGE	30/03/2016	RCA	30/03/2016	Escritural	Subordinada	Simples	16.5	0,	0,	16.5	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	15,000	252	0,	-	16/05/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	7.68264E+12	N	 n 	
CNLM31    	CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO S.A.	'003	'001	ND	Registrado	BRCNLMDBS024	DISPENSA ICVM 476/09	12/04/2016			31/03/2016	16/05/2017	 - - - - - - 		13/04/2016	13/04/2016	-	AGE	30/03/2016	RCA	30/03/2016	Escritural	Subordinada	Simples	24.75	0,	0,	24.75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	15,000	252	0,	-	16/05/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	7.68264E+12	N	 n 	
CNLM41    	CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO S.A.	'004	'001	ND	Registrado	BRCNLMDBS032	DISPENSA ICVM 476/09	12/04/2016			31/03/2016	16/05/2017	 - - - - - - 		13/04/2016	13/04/2016	-	AGE	30/03/2016	RCA	30/03/2016	Escritural	Subordinada	Simples	24.75	0,	0,	24.75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	15,000	252	0,	-	16/05/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	7.68264E+12	N	 n 	
CNRJ11    	CAMPO NOVO RJ PARTICIPACOES S.A.	'ÚNI	'001	ND	Excluído	BRCNRJDBS001	DISPENSA ICVM 476/09	29/12/2014			15/12/2014	31/07/2016	RESGATE TOTAL ANTECIPADO		29/12/2014	23/12/2014	-	AGE	16/12/2014			Escritural	Quirografária	Simples	35	0,	0,	0	0	35	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	04/07/2016	DI	  - 	Padrão - SND		-		120,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	31/07/2016	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BTG PACTUAL S/A	1.95607E+13	N	 n 	
CNTR11    	CENTRINO PARTICIPACOES S.A.	'ÚNI	'001	ND	Excluído	BRCTRIDBS000	DISPENSA ICVM 476/09	26/07/2011			15/07/2011	15/07/2014	VENCIMENTO		15/07/2011	-	-	AGE	15/06/2011			Escritural	Quirografária	Simples	80	0	0	0	0	80	40	0,	0	0,	0	R$	500.000,000000	R$	250.000,000000	15/07/2014	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			500,000	6	MES	15/01/2014	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	17,500	252	6	MES	15/01/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	1.35192E+13	N	 n 	
COBO11    	BORGATO MAQUINAS S/A	'ÚNI	'001	ND	Registrado	BRBORGDBS007	DISPENSA ICVM 476/09	07/06/2013			31/05/2013	15/10/2016	 - - - - - - 		31/05/2013	06/06/2013	-	AGE	17/05/2013			Escritural	Real	Simples	100	0,	0,	100	0	0	0,	0,	0	0,	0	R$	300.000,000000	R$	159.000,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	Percentual variável sobre o valor nominal de emissão em períodos não uniformes	60,000	252	1	MES	15/11/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM SA	BANCO BRADESCO S/A	CREDIT SUISSE BRASIL DTVM S/A 	5.72132E+13	N	 n 	
CODE11    	CODEME  ENGENHARIA S/A	'ÚNI	'001	ND	Registrado	BRCODEDBS000	DISPENSA ICVM 476/09	24/10/2013			25/10/2013	25/10/2018	 - - - - - - 		25/10/2013	25/10/2013	-	AGE	14/10/2013			Escritural	Quirografária	Simples	60	0,	0,	60	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	769.000,000000	20/07/2016	DI	  - 	Padrão - SND		DU		100,00	0,000	-			-	3	MES	25/10/2015	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	19,000		3	MES	25/01/2014	-	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	1.65216E+13	N	 n 	
COIC11    	COSAN S/A INDUSTRIA E COMERCIO	'001	'001	ND	Excluído	BRCSANDBS008	DISPENSA ICVM 476/09	30/10/2012			01/10/2012	01/10/2018	RESGATE TOTAL ANTECIPADO		31/10/2012	-	-	RCA	11/10/2012			Escritural	Quirografária	Simples	1.9	0,	0,	0	0	1.16	0	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	27/06/2014	DI	Integrante de Juros	Padrão - SND		-	   	123,00	0,000	-			-	12	MES	01/08/2014	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	6	MES	01/02/2013	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A	5.07466E+13	N	 n 	
COIC21    	COSAN S/A INDUSTRIA E COMERCIO	'002	'001	ND	Excluído	BRCSANDBS016	DISPENSA ICVM 476/09	30/10/2012			01/10/2012	01/10/2020	RESGATE TOTAL ANTECIPADO		31/10/2012	-	-	RCA	11/10/2012			Escritural	Quirografária	Simples	1.4	0,	0,	0	0	1.4	0	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	30/06/2014	DI	Integrante de Juros	Padrão - SND		-	   	123,00	0,000	-			464,286	14	MES	01/08/2019	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	6	MES	01/02/2013	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A	5.07466E+13	N	 n 	
COMA11    	COMANCHE PARTICIPACOES DO BRASIL SA	'ÚNI	'001	ND	Excluído	BRCMPTDBS006	DISPENSA ICVM 476/09	15/03/2012			15/12/2011	15/12/2018	RESGATE TOTAL ANTECIPADO		15/12/2011	-	-	AGE	19/12/2011			Escritural	Real	Simples	68.865.129	0,	0,	0	0	44.813.533	0	0,	0	0,	0	R$	1,161,691	R$	1,161,691	28/10/2015	DI	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	5,0000% a.a 252 dias		-	-	-	-		Percentual variável sobre o valor nominal de emissão em períodos não uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO	ITAU CV S/A	NSG CAPITAL SERV. FINANCEIROS DTVM S/A	7.75154E+12	N	 n 	
COMG11    	COMPANHIA DE DESENVOLVIMENTO  ECONOMICO DE MINAS GERAIS-CODEMIG	'ÚNI	'001	ND	Registrado	BRCDMGDBS009	DISPENSA ICVM 476/09	27/11/2012			14/11/2012	14/11/2020	 - - - - - - 		14/11/2012	-	-	AGE	06/11/2012			Escritural	Real	Simples	70	0,	0,	70	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	7.123,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			13,700	1	MES	14/11/2014	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	22,500	252	1	MES	14/12/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	1.97916E+13	N	 n 	
COMI11    	COMIL  ONIBUS S.A.	'ÚNI	'001	ND	Registrado	BRCOMLDBS006	DISPENSA ICVM 476/09	24/08/2012			27/07/2012	27/07/2017	 - - - - - - 		27/07/2012	-	-	AGE	10/07/2012			Escritural	Quirografária	Simples	11	0,	0,	11	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	3.750,000000	20/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	130,00	0,000	-	-		125,000	-	MES	27/01/2014		Percentual fixo sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	9.40956E+11	N	 n 	
CONE11    	CONE S.A.	'ÚNI	'001	ND	Registrado	BRCONEDBS009	DISPENSA ICVM 476/09	24/01/2014			15/12/2013	15/12/2023	 - - - - - - 		15/12/2013	27/01/2014	-	AGE	20/12/2013			Escritural	Real	Simples	25	0,	0,	25	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	9.889,000000	20/07/2016	DI	  - 	Não Padrão - SND		-		100,00	0,000	-	4,2500% a.a 252 dias		-	-	MES	15/07/2016		Percentual variável sobre o valor nominal de emissão em períodos uniformes															-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A        	1.18608E+13	N	 n 	
CONE12    	CONE S.A.	'ÚNI	'002	ND	Registrado	BRCONEDBS017	DISPENSA ICVM 476/09	04/02/2016			05/02/2016	05/02/2017	 - - - - - - 		05/02/2016	05/02/2016	-	AGE	22/01/2016			Escritural	Real	Simples	69	0,	0,	69	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	30,000	252	0,	-	05/02/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA	ITAU CV S/A	BANCO ITAU-BBA S/A	1.18608E+13	N	 n 	
COTR11    	CONCESSIONARIA VIARIO S.A.	'001	'001	ND	Excluído	BRCTOLDBS001	DISPENSA ICVM 476/09	16/05/2013			03/05/2013	03/05/2014	VENCIMENTO		17/05/2013	17/05/2013	-	AGE	24/04/2013			Escritural	Quirografária	Simples	9	0,	0,	0	0	9	0,	0,	0	0,	0	R$	10.000,000000	R$	10.001,800000	03/06/2014	DI	Integrante de Juros	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	18,000	252	0,	-	03/05/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.54407E+13	N	 n 	
COTR12    	CONCESSIONARIA VIARIO S.A.	'ÚNI	'002	ND	Excluído	BRCTOLDBS027	DISPENSA ICVM 476/09	29/04/2014			30/04/2014	30/04/2015	VENCIMENTO		30/04/2014	30/04/2014	-	AGE	11/04/2014			Escritural	Quirografária	Simples	34	0,	0,	0	0	34	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	30/04/2015	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	14,500	252	0,	-	30/04/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A	1.54407E+13	N	 n 	
COTR13    	CONCESSIONARIA VIARIO S.A.	'ÚNI	'003	ND	Excluído	BRCTOLDBS035	DISPENSA ICVM 476/09	29/04/2014			30/04/2015	30/10/2015	VENCIMENTO		30/04/2015	30/04/2015	-	AGE	22/04/2015			Escritural	Quirografária	Simples	40	0,	0,	0	0	40	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	30/10/2015	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	25,000	252	0,	-	30/10/2015	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	HSBC BANK BRASIL S/A - B. M.	1.54407E+13	N	 n 	
COTR14    	CONCESSIONARIA VIARIO S.A.	'ÚNI	'004	ND	Registrado	BRCTOLDBS043	Dispensa ICVM 476/09	29/10/2015			30/10/2015	30/08/2016	 - - - - - - 		30/10/2015	30/10/2015	-	AGE	22/10/2015			Escritural	Quirografária	Simples	40	0,	0,	40	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	45,000	252	0,	DIA	30/04/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	HSBC BANK BRASIL S/A - B. M.	1.54407E+13	N	 n 	
COTR21    	CONCESSIONARIA VIARIO S.A.	'002	'001	ND	Excluído	BRCTOLDBS019	DISPENSA ICVM 476/09	16/05/2013			03/05/2013	03/05/2014	VENCIMENTO		04/11/2013	03/05/2013	-	AGE	24/04/2013			Escritural	Quirografária	Simples	10	0,	0,	0	0	10	0,	0,	0	0,	0	R$	10.000,000000	R$	10.001,800000	03/06/2014	DI	Integrante de Juros	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	18,000	252	0,	-	03/05/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.54407E+13	N	 n 	
COTV11    	COTIA VITORIA SERVICOS E COMERCIO S.A.	'ÚNI	'001	ND	Excluído	BRCOTVDBS000	DISPENSA ICVM 476/09	14/05/2012			10/05/2012	10/05/2014	VENCIMENTO		15/05/2012	-	-	AGE	25/04/2012			Escritural	Quirografária	Simples	60	0	0	0	0	60	0	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	09/05/2014	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	21,000	252	6	MES	10/11/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A	1.82623E+12	N	 n 	
CPCC12    	COMPANHIA DE PARTICIPACOES EM CONCESSOES	'001	'002	ND	Excluído	BRCPCCDBS011	DISPENSA ICVM 476/09	04/02/2014			03/02/2014	03/02/2015	RESGATE TOTAL ANTECIPADO		05/02/2014	05/02/2014	-	AGE	21/01/2014			Escritural	Quirografária	Simples	34.5	0,	0,	0	0	34.5	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	02/02/2015	DI	  - 	Padrão - SND		-		106,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	03/02/2015	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	9.3677E+12	N	 n 	
CPCC13    	COMPANHIA DE PARTICIPACOES EM CONCESSOES	'ÚNI	'003	ND	Excluído	BRCPCCDBS037	DISPENSA ICVM 476/09	29/01/2015			30/01/2015	30/01/2016	VENCIMENTO		30/01/2015	30/01/2015	-	AGE	16/01/2015			Escritural	Quirografária	Simples	75	0,	0,	0	0	75	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	29/01/2016	DI	  - 	Padrão - SND		-		104,90	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	30/01/2016	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	9.3677E+12	N	 n 	
CPCC14    	COMPANHIA DE PARTICIPACOES EM CONCESSOES	'ÚNI	'004	ND	Registrado	BRCPCCDBS045	DISPENSA ICVM 476/09	29/01/2016			29/01/2016	29/01/2019	 - - - - - - 		29/01/2016	01/02/2016	-	AGE	15/01/2016	AGE	28/01/2016	Escritural	Quirografária	Simples	125	0,	0,	125	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		DU		100,00	0,000	-			333,333	12	MES	29/01/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	35,000		6	MES	29/07/2016	-	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	9.3677E+12	N	 n 	
CPCC22    	COMPANHIA DE PARTICIPACOES EM CONCESSOES	'002	'002	ND	Excluído	BRCPCCDBS029	DISPENSA ICVM 476/09	17/03/2014			03/02/2014	03/02/2015	RESGATE TOTAL ANTECIPADO		18/03/2014	18/03/2014	-	AGE	21/01/2014			Escritural	Quirografária	Simples	21.5	0,	0,	0	0	21.5	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	02/02/2015	DI	  - 	Padrão - SND		-		106,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	03/02/2015	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	9.3677E+12	N	 n 	
CPCO12    	CPFL COMERCIALIZACAO BRASIL S/A	'ÚNI	'002	ND	Excluído	BRCPFCDBS014	DISPENSA ICVM 476/09	27/06/2011			01/06/2011	01/06/2018	RESGATE TOTAL ANTECIPADO		01/06/2011	-	-	AGE	23/05/2011			Escritural	Quirografária	Simples	13.2	0,	0,	0	0	2.28	10.92	0,	0	0,	0	R$	100.000,000000	R$	100.000,000000	14/01/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			500,000	12	MES	01/06/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	14,000	252	6	MES	01/12/2011	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO SANTANDER BRASIL S.A.	4.97379E+12	N	 n 	
CPDU11    	CIPASA DESENVOLVIMENTO URBANO S/A	'ÚNI	'001	ND	Excluído	BRCIPSDBS006	DISPENSA ICVM 476/09	26/04/2012			05/04/2012	25/02/2016	RESGATE TOTAL ANTECIPADO		27/04/2012	-	-	AGE	06/03/2012			Escritural	Quirografária	Simples	400	0,	0,	0	0	400	0	0,	0	0,	0	R$	100.000,000000	R$	87.500,000000	24/10/2014	IGP-M	Correção Monetária	Não Padrão - SND		-	   	0,00	0,000	-	12,0000% a.a 252 dias		-	-	MES	25/09/2014		Percentual variável sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	5.26274E+12	N	 n 	
CPDU12    	CIPASA DESENVOLVIMENTO URBANO S/A	'ÚNI	'002	ND	Registrado	BRCIPSDBS014	DISPENSA ICVM 476/09	23/10/2014			07/10/2014	12/03/2021	 - - - - - - 		24/10/2014	24/10/2014	-	AGE	06/10/2014			Escritural	Quirografária	Simples	500	0,	0,	500	0	0	0,	0,	0	0,	0	R$	100.000,000000	R$	68.557,624537	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	Percentual variável sobre o valor nominal atualizado em períodos não uniformes	65,000	252	0,	DIA	20/11/2014	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	5.26274E+12	N	 n 	
CPEL15    	COMPANHIA PARANAENSE DE ENERGIA-COPEL	'ÚNI	'005	ND	Registrado	BRCPLEDBS0A1	DISPENSA ICVM 476/09	26/05/2014			13/05/2014	13/05/2019	 - - - - - - 		27/05/2014	27/05/2014	-	RCA	16/04/2014			Escritural	Quirografária	Simples	100	0,	0,	100	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		111,50	0,000	-			333,300	12	MES	13/05/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	6	MES	13/11/2014	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	7.64838E+13	N	 n 	
CPES13    	COMPANHIA PERNAMBUCANA DE SANEAMENTO	'ÚNI	'003	ND	Registrado	BRCPESDBS005	DISPENSA ICVM 476/09	30/05/2016			16/05/2016	22/05/2022	 - - - - - - 		31/05/2016	30/05/2016	-	AGE	02/10/2015	AGE	20/04/2016	Escritural	Real	Simples	10	0,	0,	10	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			16,393	1	MES	22/05/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	38,100	252	1	MES	22/06/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO SANTANDER BRASIL S.A.	9.76904E+12	N	 n 	
